vessel_id,vessel_name,vessel_flag,vessel_type,ssvid,event_start,event_end,duration_hrs,avg_speed_knots,total_distance_km,bbox_area_km2,net_displacement_ratio,lat,lon,dist_shore_km,dist_port_km,in_mpa,in_mpa_no_take,in_mpa_partial,on_high_seas,eez,rfmo,auth_status,potential_risk_flag,mpa_tier_weight,auth_multiplier,high_seas_mult,risk_flag_mult,risk_score
35d70898e-ea36-6cd2-9027-5d6dad6b47d2,LU QING YUAN YU 227,CHN,fishing,412549073,2022-12-31 08:28:05+00:00,2023-01-01 10:38:16+00:00,26.17,3.802,184.87,845.03,0.2226,-45.5907,-60.527,386.0,404.48,0,0,0,1,[],"['IWC', 'ICCAT', 'CCSBT', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
e3c22afca-a1d7-927b-d4a3-df4b8c9c6537,KHA YANG NO5,MYS,fishing,533333005,2022-12-31 09:58:51+00:00,2023-01-01 01:35:01+00:00,15.6,4.494,113.81,540.6,0.4482,-24.3895,51.3834,393.0,441.61,0,0,0,1,[],"['IOTC', 'SIOFA', 'CCSBT', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
38b53e7ae-ecd1-d93f-620f-b279ce1dce12,KHA YANG 9,MYS,fishing,533333009,2022-12-31 09:30:32+00:00,2023-01-01 01:44:51+00:00,16.24,5.077,138.95,2830.39,0.56,-24.8322,51.4086,396.0,429.17,0,0,0,1,[],"['SIOFA', 'IWC', 'ACAP', 'IOTC', 'CCSBT']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
af50938df-f3f1-6511-c329-668197fbdb62,IMULA 1827 MTR,LKA,fishing,417182741,2022-12-31 08:28:46+00:00,2023-01-01 00:09:45+00:00,15.68,3.803,99.56,2160.82,0.8269,-6.2087,67.0253,500.0,636.45,0,0,0,1,[],"['IWC', 'SIOFA', 'ACAP', 'IOTC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
e9537a761-14cf-e78d-4bc6-accbf1d79dca,SUR ESTE 707,KOR,fishing,441051000,2022-12-31 09:02:15+00:00,2023-01-01 12:13:04+00:00,27.18,3.18,169.01,1788.72,0.5173,-45.6552,-60.6604,394.0,409.01,0,0,0,1,[],"['ICCAT', 'IWC', 'CCSBT', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
02ac7d216-6d61-5638-2db2-dcf32773eb7b,KM JW 15,IDN,fishing,525201603,2022-12-31 07:58:07+00:00,2023-01-03 02:33:27+00:00,66.59,3.81,448.91,5206.77,0.2364,-34.6943,100.3867,1364.0,1384.01,0,0,0,1,[],"['ACAP', 'IOTC', 'SIOFA', 'CCSBT', 'IWC', 'CCSBT-Primary-Area']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
4e0d1ebb3-3491-a98f-f390-40d16b5a5815,LU QING YUAN YU 211,CHN,fishing,412329693,2022-12-31 07:32:23+00:00,2023-01-01 07:44:06+00:00,24.2,3.609,165.53,1568.45,0.3762,-45.4451,-60.4524,417.0,436.36,0,0,0,1,[],"['IWC', 'ICCAT', 'ACAP', 'CCSBT']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
2967c0993-3957-ec24-d899-9ba473a53de1,,TWN,fishing,416000054,2022-12-31 06:54:25+00:00,2023-01-01 07:12:39+00:00,24.3,4.574,162.73,4474.08,0.6167,34.1938,-164.5086,1114.0,1418.17,0,0,0,1,[],"['NPFC', 'WCPFC', 'PICES', 'IWC', 'NPAFC', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
ef80b2015-5cac-5153-5c26-ca4e52234fc7,JW 23,IDN,fishing,525101920,2022-12-31 00:37:57+00:00,2023-01-02 06:07:28+00:00,53.49,2.668,213.09,1096.42,0.2219,-31.6347,100.7314,1314.0,1314.12,0,0,0,1,[],"['IWC', 'CCSBT', 'ACAP', 'CCSBT-Primary-Area', 'IOTC', 'SIOFA']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
f5e0f6e39-9f28-836f-15af-3451f7b60eba,LURONGYUANYU979,CHN,fishing,412329437,2022-12-31 09:08:34+00:00,2023-01-01 00:25:47+00:00,15.29,3.971,107.2,267.24,0.3608,-45.5345,-60.5954,390.0,408.43,0,0,0,1,[],"['ACAP', 'CCSBT', 'ICCAT', 'IWC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
ed142b0fe-e9b0-68b5-a8e2-b858e5dfe358,LU QING YUAN YU 209,CHN,fishing,412329691,2022-12-30 23:16:15+00:00,2023-01-01 07:21:36+00:00,32.09,3.537,206.07,1587.2,0.309,-45.5002,-60.4549,388.0,406.45,0,0,0,1,[],"['ICCAT', 'IWC', 'ACAP', 'CCSBT']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
7e07c94c4-4ab7-86d2-1075-4d980d0e2a6b,11V8,,fishing,110060322,2022-12-30 22:25:54+00:00,2023-01-01 17:15:49+00:00,42.83,1.904,94.26,743.4,0.4729,-3.7774,-131.3167,1030.0,1055.42,0,0,0,1,[],"['IATTC', 'ACAP', 'SPRFMO', 'IWC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
c69320602-2c89-eb82-150f-bb70fa6ced91,LU QING YUAN YU 205,CHN,fishing,412329686,2022-12-30 22:41:31+00:00,2023-01-01 21:09:07+00:00,46.46,3.585,308.95,2017.2,0.2305,-45.6898,-60.5755,394.0,409.8,0,0,0,1,[],"['IWC', 'ACAP', 'CCSBT', 'ICCAT']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
030afcd8e-ef57-d4cd-aa77-445f14ba8e37,MANUEL ANGEL NORES,ESP,fishing,224978000,2022-12-30 21:35:01+00:00,2023-01-01 13:22:01+00:00,39.78,3.399,253.53,1479.88,0.2737,-45.5397,-60.5995,387.0,403.43,0,0,0,1,[],"['IWC', 'ICCAT', 'CCSBT', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
62f4ac25b-b9d4-e093-14ad-f464e2dd7451,LU QING YUAN YU 210,CHN,fishing,412329692,2022-12-30 20:12:48+00:00,2023-01-02 09:52:08+00:00,61.66,3.14,340.05,2052.09,0.211,-45.7019,-60.5953,424.0,440.19,0,0,0,1,[],"['ACAP', 'ICCAT', 'CCSBT', 'IWC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
0b361db06-676a-0962-c789-e1ad61cd06ce,LU QING YUAN YU 202,CHN,fishing,412329685,2022-12-30 19:42:43+00:00,2023-01-01 08:32:22+00:00,36.83,3.45,241.86,1176.86,0.2344,-45.5857,-60.5619,389.0,406.1,0,0,0,1,[],"['ICCAT', 'CCSBT', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
5a1e0ce3c-c4d1-d73f-0f10-a79a08fe88c8,TOMIMARU NO.58,JPN,fishing,431800220,2022-12-29 23:39:08+00:00,2023-01-01 01:31:17+00:00,49.87,2.328,143.95,170.35,0.1467,-38.5316,47.6916,844.0,1510.23,0,0,0,1,[],"['IOTC', 'ACAP', 'IWC', 'SIOFA', 'CCSBT', 'CCSBT-Primary-Area']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
7039b3183-31f2-cbdb-2672-24d86cdfb321,LU QING YUAN YU 226,CHN,fishing,412549072,2022-12-30 23:17:36+00:00,2023-01-01 14:09:00+00:00,38.86,3.544,255.3,1288.82,0.2118,-45.6322,-60.5081,391.0,408.37,0,0,0,1,[],"['ACAP', 'IWC', 'CCSBT', 'ICCAT']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
68c9b02bc-ced5-7009-1dfe-e64cf81b84fc,11V9,,fishing,110060318,2022-12-30 16:40:47+00:00,2023-01-01 19:49:34+00:00,51.15,2.071,118.41,931.58,0.4129,-3.7813,-131.2354,1027.0,1052.62,0,0,0,1,[],"['SPRFMO', 'IATTC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
ce17bc731-198c-57c2-49ce-93b344acd557,FONG CHUN NO.136,TWN,fishing,416081500,2022-12-30 13:18:07+00:00,2023-01-01 08:25:10+00:00,43.12,5.292,418.37,5518.27,0.2641,30.803,-139.4696,1740.0,1755.14,0,0,0,1,[],"['PICES', 'ACAP', 'IWC', 'IATTC', 'NPFC']",not_matching_relevant_public_authorization,1,1.0,2.0,1.3,1.5,3.9
87d0fa429-90aa-062b-a6af-75bce189fa23,LK ENDURANCE,GBR,fishing,232148000,2022-12-31 08:19:19+00:00,2023-01-01 10:20:01+00:00,26.01,2.822,136.56,668.34,0.3015,60.4728,-0.7952,2.0,6.69,1,0,0,0,['5696'],"['ACAP', 'NAMMCO', 'IWC', 'ICES', 'ICCAT', 'NASCO', 'NEAFC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
33540b941-17d9-b465-6994-1b0ca5b0d2cd,5 GWANG YANG HO,KOR,fishing,440304990,2022-12-30 22:48:36+00:00,2023-01-01 12:41:33+00:00,37.88,1.994,83.02,12.37,0.06,34.4363,127.9073,8.0,8.06,1,0,0,0,['8327'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
d5eefafaa-a374-9200-c146-cad5fdb06a56,TOVE KAJGAARD,DNK,fishing,219013485,2022-12-31 07:19:30+00:00,2023-01-01 15:26:53+00:00,32.12,2.506,149.47,1045.08,0.3467,58.092,10.339,22.0,25.04,1,0,0,0,['5674'],"['ICES', 'NASCO', 'ACAP', 'NEAFC', 'IWC', 'NAMMCO', 'ICCAT']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
79ef0a09f-f5f3-0a4c-bdad-475e4dd94312,REBECCA FR143,GBR,fishing,235117076,2022-12-31 00:49:40+00:00,2023-01-04 14:42:21+00:00,109.88,3.02,564.17,11695.72,0.2747,59.3739,-0.189,93.0,53.93,1,0,0,0,['5696'],"['NEAFC', 'ICCAT', 'NASCO', 'IWC', 'ACAP', 'NAMMCO', 'ICES']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
91db5d96e-ee15-b374-759b-336899be8398,ONWA28423,,fishing,9128423,2022-12-31 09:24:06+00:00,2023-01-03 13:45:03+00:00,76.35,1.766,229.01,1853.16,0.2668,-24.3815,-46.9461,3.0,91.93,1,0,0,0,['8464'],"['ICCAT', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
c7bf8cd21-1686-8843-11a6-d94f4ab71280,F/V GLORIEUSE IMMACU,FRA,fishing,228195800,2022-12-31 09:06:29+00:00,2023-01-01 20:13:37+00:00,35.12,2.796,79.4,126.94,0.2091,47.8554,-7.9202,222.0,224.61,1,0,0,0,['5677'],"['ACAP', 'NASCO', 'NAMMCO', 'NEAFC', 'ICCAT', 'IWC', 'ICES']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
08c38e3fd-d56e-5209-3a02-a79acdb53dce,ANTHEMIS,FRA,fishing,228383700,2022-12-30 18:43:00+00:00,2023-01-02 21:21:17+00:00,74.64,2.997,401.37,914.85,0.1274,49.5681,-4.6118,57.0,58.16,1,0,0,0,['5696'],"['NAMMCO', 'NASCO', 'ICES', 'IWC', 'ACAP', 'NEAFC', 'ICCAT']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
343096708-8270-64a1-d8b1-048ff17a31c8,EDER SANDS,GBR,fishing,232006590,2022-12-30 22:20:11+00:00,2023-01-01 12:13:04+00:00,37.88,3.052,200.39,2359.99,0.381,52.1214,-14.7483,293.0,315.07,1,0,0,0,['5681'],"['ACAP', 'NEAFC', 'IWC', 'ICCAT', 'NAMMCO', 'ICES', 'NASCO']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
744c9bd19-9ef0-d34b-7fc0-a2149f137f7d,BOETIE BERT,ZAF,fishing,601387000,2022-12-29 06:35:39+00:00,2023-01-01 00:11:12+00:00,65.59,3.32,328.24,3851.4,0.2728,-30.9089,15.6194,213.0,303.6,1,0,0,0,['8396'],"['CCSBT', 'ICCAT', 'ACAP', 'CCSBT-Primary-Area', 'IWC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
a838998ac-c381-7a3f-74d8-63020e66358f,OCEAN REAPER,GBR,fishing,235004730,2022-12-29 21:32:55+00:00,2023-01-01 02:17:09+00:00,52.74,2.918,238.9,142.47,0.0711,60.3424,-2.6709,41.0,45.48,1,0,0,0,['5696'],"['NEAFC', 'NAMMCO', 'ACAP', 'ICES', 'ICCAT', 'IWC', 'NASCO']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
699dea041-1211-3236-bf1b-69985cbc9793,CALEDONIA III BCK35,GBR,fishing,232014358,2022-12-28 04:42:22+00:00,2023-01-01 08:42:16+00:00,100.0,2.896,441.3,686.42,0.0844,60.0361,-3.3087,59.0,50.49,1,0,0,0,['5696'],"['ICES', 'NAMMCO', 'ICCAT', 'NASCO', 'NEAFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
8c187aae6-6168-1bce-72a5-d1a5e6340a44,OSTSEEBAD PREROW,DEU,fishing,211186920,2022-12-28 13:05:09+00:00,2023-01-03 14:06:42+00:00,145.03,0.953,89.31,15.46,0.0624,54.4421,12.5934,0.0,3.34,1,0,0,0,['5669'],"['ICCAT', 'EIFAAC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
d2999625c-c178-ffe9-5c04-e5c9fe62a7ac,YUNG NAM,KOR,fishing,440101210,2022-12-31 09:55:42+00:00,2023-01-01 00:22:34+00:00,14.45,1.927,45.54,50.14,0.2199,34.728,128.7036,3.0,4.32,1,0,0,0,['8327'],"['IWC', 'WCPFC', 'PICES', 'ACAP']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
c4d9c0536-6bb6-471e-3703-c82f12a38977,OCEAN CHALLENGE,GBR,fishing,232026662,2022-12-29 01:30:30+00:00,2023-01-02 16:14:46+00:00,110.74,2.776,542.32,1953.69,0.123,60.2452,-2.9996,66.0,38.9,1,0,0,0,['5696'],"['NAMMCO', 'ICES', 'ACAP', 'ICCAT', 'IWC', 'NASCO', 'NEAFC']",not_matching_relevant_public_authorization,0,1.5,2.0,1.0,1.0,3.0
d10272b6b-b601-db08-ca59-9f3ccd375441,LULANYU63809,CHN,fishing,412327486,2022-12-31 09:40:46+00:00,2023-01-01 00:32:26+00:00,14.86,2.598,60.93,7.7,0.0667,35.1114,119.452,7.0,0.0,0,0,0,0,['8486'],"['IWC', 'PICES', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
a6e0f42d7-7fec-0c6e-b23a-96d6b4d95c35,AREZAK-9,MAR,fishing,242258400,2022-12-29 01:51:24+00:00,2023-01-02 11:56:36+00:00,106.09,3.439,663.15,1547.04,0.0878,23.4617,-16.4116,39.0,63.96,0,0,0,0,['8368'],"['IWC', 'ACAP', 'NAMMCO', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4daf9a477-7382-d762-d037-2d9a473dc651,LULANYU77323,CHN,fishing,412323924,2022-12-31 08:51:19+00:00,2023-01-01 00:36:03+00:00,15.75,2.737,76.98,7.05,0.0713,35.0367,119.4432,9.0,0.91,0,0,0,0,['8486'],"['ACAP', 'PICES', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
e5c8e0d29-9ea3-95c7-5cd7-57148dc9231e,BARENTSZEE OF LADRAM,GBR,fishing,235000360,2022-12-29 17:30:11+00:00,2023-01-03 04:13:13+00:00,106.72,3.801,654.75,3186.09,0.1612,49.9998,-3.1989,50.0,49.93,0,0,0,0,['5696'],"['IWC', 'ICCAT', 'NEAFC', 'ACAP', 'NASCO', 'NAMMCO', 'ICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
be052054b-b10a-679c-310b-ab162206cfee,MINXIAYU09760,CHN,fishing,412449022,2022-12-31 10:03:47+00:00,2023-01-01 00:54:20+00:00,14.84,2.818,72.07,575.32,0.4739,29.4704,123.8303,124.0,113.1,0,0,0,0,['8486'],"['APFIC', 'ACAP', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
3e9d6df4d-de7c-a8bf-3e2b-46c20c65a8d2,NGOC HAN C28,VNM,fishing,574081005,2022-12-31 10:04:38+00:00,2023-01-01 05:01:25+00:00,18.95,2.071,43.89,277.85,0.8503,9.1465,107.3711,74.0,139.09,0,0,0,0,['8484'],"['WCPFC', 'APFIC', 'ACAP', 'SEAFDEC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2dad11eff-f705-d185-d492-ed591893aefc,FV ERISPOE,FRA,fishing,227142300,2022-12-28 22:25:02+00:00,2023-01-01 06:58:02+00:00,80.55,2.77,403.88,1318.83,0.159,49.5917,-5.3349,54.0,56.87,0,0,0,0,['5696'],"['NEAFC', 'NAMMCO', 'ICCAT', 'IWC', 'NASCO', 'ACAP', 'ICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
3f4af6610-0b1f-9038-8e42-1d3d9ac5e6fb,XINYONGCHANG189,CHN,fishing,412345849,2022-12-25 04:26:27+00:00,2023-01-01 22:40:25+00:00,186.23,3.276,1102.9,1060.23,0.0438,21.5429,112.2121,20.0,17.63,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
39a0c3b11-1c0c-ff67-2822-96d9274c8731,HAENG UN HO       AI,KOR,fishing,440510790,2022-12-31 09:57:41+00:00,2023-01-01 03:13:22+00:00,17.26,2.054,53.78,31.48,0.3153,36.5473,125.2778,31.0,75.17,0,0,0,0,['8327'],"['PICES', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2bfd9a249-9aaa-005f-1dcd-43d14b6aad75,ZHEJIAOYU71031,CHN,fishing,412412262,2022-12-31 09:56:42+00:00,2023-01-01 05:24:12+00:00,19.46,2.907,102.63,793.8,0.6207,29.6338,122.8283,53.0,44.65,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'ACAP', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
be6c241fe-ecf6-45b4-1afd-4c90d3304998,ZHEPINGYU80199,CHN,fishing,412433688,2022-12-31 09:55:18+00:00,2023-01-01 11:32:55+00:00,25.63,2.871,96.77,338.37,0.2687,28.6285,123.2952,99.0,97.55,0,0,0,0,['8486'],"['APFIC', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
97bf7ba3e-ecd4-edb1-efde-d167fea2bc42,77MYEONG CHEON,KOR,fishing,440159630,2022-12-31 09:53:26+00:00,2023-01-01 06:07:49+00:00,20.24,1.791,46.23,49.78,0.2363,34.2525,128.363,37.0,34.37,0,0,0,0,['8327'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
493e298f3-3dd4-c37c-ab48-f0f085cc3657,101YOOSUNG,KOR,fishing,440308650,2022-12-31 08:51:42+00:00,2023-01-01 08:14:31+00:00,23.38,1.523,40.98,81.25,0.4405,34.3848,128.6757,36.0,28.53,0,0,0,0,['8327'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
00b7306eb-ba89-7843-3772-bdcaefb93464,LU LAN YU 77455,CHN,fishing,412332847,2022-12-31 08:52:23+00:00,2023-01-01 00:34:25+00:00,15.7,2.724,89.58,9.29,0.0482,35.1129,119.4508,6.0,0.0,0,0,0,0,['8486'],"['PICES', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
196c7b060-05dd-36dc-8c22-20df62c83244,ZHEPINGYU80263,CHN,fishing,412433972,2022-12-31 08:55:44+00:00,2023-01-01 05:09:20+00:00,20.23,2.734,65.11,453.66,0.7219,28.4435,123.2325,121.0,118.94,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
990ca1eed-db48-6a2e-c08d-9aad8f67d21b,2022CHEONGHAE,KOR,fishing,440705710,2022-12-31 08:55:51+00:00,2023-01-01 00:21:27+00:00,15.43,0.738,14.48,12.02,0.8179,32.7048,126.4677,65.0,67.85,0,0,0,0,['8327'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
49a417cf8-86ef-9f3f-1648-7ba1cecd4c98,LU LAN YU 77583,CHN,fishing,412332629,2022-12-31 08:55:56+00:00,2023-01-01 01:30:52+00:00,16.58,2.006,56.4,39.13,0.18,35.0525,119.427,6.0,2.4,0,0,0,0,['8486'],"['IWC', 'ACAP', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6eb121ec3-3bdf-b549-2fa1-4118ea6d71ee,LURONGYU58921,CHN,fishing,412338202,2022-12-31 08:29:54+00:00,2023-01-01 14:28:09+00:00,29.97,3.086,159.5,433.07,0.2208,35.2191,124.1587,106.0,107.26,0,0,0,0,['8327'],"['IWC', 'ACAP', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
98ca2c7e9-9b9b-71b4-acc7-4e2984956d53,ZHELINGYU23182,CHN,fishing,412416683,2022-12-31 08:30:41+00:00,2023-01-01 12:30:40+00:00,28.0,3.105,154.27,237.92,0.2457,28.5585,123.5869,119.0,117.81,0,0,0,0,['8486'],"['ACAP', 'IWC', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
843f84b47-78af-c5bf-5313-e5831c901155,LULANYU77620,CHN,fishing,412332632,2022-12-31 08:31:21+00:00,2023-01-01 00:14:56+00:00,15.73,2.554,61.88,10.73,0.0894,35.0283,119.4453,11.0,1.11,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2a46d118f-f82c-ab88-9bed-c5c36c45b6e1,YUEWUYU50268,CHN,fishing,412537153,2022-12-31 08:31:39+00:00,2023-01-01 00:42:10+00:00,16.18,2.492,26.66,8.9,0.1583,21.0374,110.5684,2.0,5.56,0,0,0,0,['8486'],"['ACAP', 'APFIC', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
190f2d47f-f28c-8c45-1069-8e296f7a7698,SUGANYU19306,CHN,fishing,412354085,2022-12-31 08:32:40+00:00,2023-01-02 01:56:55+00:00,41.4,2.809,192.88,73.57,0.0648,34.9041,119.7126,22.0,1.11,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2e253dfdd-d32c-9906-3a99-2711c5ad42eb,,,fishing,200010964,2022-12-31 08:33:00+00:00,2023-01-01 12:10:54+00:00,27.63,3.128,151.99,246.01,0.2496,28.5583,123.5851,119.0,117.81,0,0,0,0,['8486'],"['ACAP', 'IWC', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
386ea3059-9c57-e247-bff8-c2c6d7fd6074,SUGUANYUNYU03668,CHN,fishing,412358156,2022-12-31 08:33:01+00:00,2023-01-01 02:30:51+00:00,17.96,3.614,97.7,30.99,0.1021,34.7598,119.8679,26.0,6.92,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
00e773b5d-db40-03ff-427f-62770ef2e620,ZHEPINGYU80180,CHN,fishing,412433673,2022-12-31 08:33:39+00:00,2023-01-01 06:54:13+00:00,22.34,2.035,83.16,716.55,0.4552,28.5154,123.2635,93.0,91.24,0,0,0,0,['8486'],"['ACAP', 'WCPFC', 'IWC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
8c2b627ce-e78d-3d0b-46e1-76941e93d263,ZHELINGYU96021,CHN,fishing,412418706,2022-12-31 08:34:11+00:00,2023-01-01 16:41:02+00:00,32.11,2.693,147.67,315.49,0.2108,30.3595,122.8874,11.0,10.6,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
54d8a5f2a-a3ad-3462-5b4b-2b942279f807,ZHEXIANGYU50159,CHN,fishing,412436281,2022-12-31 08:34:50+00:00,2023-01-01 13:36:30+00:00,29.03,3.427,164.01,541.2,0.3413,30.9843,123.0949,24.0,15.52,0,0,0,0,['8486'],"['IWC', 'ACAP', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
5e4cc6ee9-9b15-4731-3a4b-4e267826ef80,ZHEXIANGYU42034,CHN,fishing,412435308,2022-12-31 08:36:18+00:00,2023-01-01 07:35:15+00:00,22.98,3.701,148.35,1559.63,0.3792,31.1469,123.8354,75.0,46.75,0,0,0,0,['8486'],"['IWC', 'ACAP', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
8312971a7-7fdb-34d5-1058-14c4fb5fccc7,PKFB1891,MYS,fishing,533903579,2022-12-30 03:59:34+00:00,2023-01-01 05:10:31+00:00,49.18,2.789,249.44,715.26,0.1622,4.0966,100.4244,27.0,29.16,0,0,0,0,['8483'],"['SEAFDEC', 'IOTC', 'IWC', 'ACAP', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
b7c1196df-f1a8-0e1d-afb0-03801aa821f8,ZHEXIANGYU31011,CHN,fishing,412436509,2022-12-30 05:12:39+00:00,2023-01-01 00:37:29+00:00,43.41,3.842,277.66,3976.14,0.3233,31.7422,123.9362,115.0,89.1,0,0,0,0,['8486'],"['PICES', 'ACAP', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d7049ae6c-c92f-3ecd-5b28-5f15228ec884,11 MYUNG JUNG,KOR,fishing,440105150,2022-12-30 05:26:35+00:00,2023-01-01 02:37:21+00:00,45.18,2.101,113.0,171.06,0.2189,34.2824,128.448,36.0,31.48,0,0,0,0,['8327'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
375015ffa-a3b7-64dd-1c15-27b62b3d1023,LULANYUYANG79050,CHN,fishing,412333143,2022-12-30 06:26:14+00:00,2023-01-01 03:59:30+00:00,45.55,0.531,12.28,2.47,0.1944,35.0305,119.6125,25.0,1.11,0,0,0,0,['8486'],"['IWC', 'ACAP', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
